"time";"Weight - weight (kg) (weight_kg)"
2021-02-05T16:12:35Z;27.3167097
2021-02-05T16:22:35Z;27.3167097
2021-02-05T16:32:35Z;27.3167097
2021-02-05T16:42:35Z;27.319019
2021-02-05T16:52:35Z;27.319019
2021-02-05T17:02:35Z;27.319019
2021-02-05T17:12:35Z;27.319019
2021-02-05T17:22:35Z;27.319019
2021-02-05T17:32:35Z;27.319019
2021-02-05T17:42:35Z;27.319019
2021-02-05T17:52:35Z;27.319019
2021-02-05T18:02:35Z;27.3213283
2021-02-05T18:12:35Z;27.319019
2021-02-05T18:22:35Z;27.319019
2021-02-05T18:32:35Z;27.3213283
2021-02-05T18:42:35Z;27.319019
2021-02-05T18:52:35Z;27.319019
2021-02-05T19:02:35Z;27.3213283
2021-02-05T19:12:35Z;27.319019
2021-02-05T19:22:35Z;27.3236376
2021-02-05T19:32:35Z;27.3213283
2021-02-05T19:42:35Z;27.3213283
2021-02-05T19:52:35Z;27.3213283
2021-02-05T20:02:35Z;27.3213283
2021-02-05T20:12:35Z;27.3236376
2021-02-05T20:22:35Z;27.3236376
2021-02-05T20:32:35Z;27.3236376
2021-02-05T20:42:35Z;27.3236376
2021-02-05T20:52:35Z;27.3236376
2021-02-05T21:02:35Z;27.3213283
2021-02-05T21:12:35Z;27.3236376
2021-02-05T21:22:35Z;27.3236376
2021-02-05T21:32:35Z;27.3259469
2021-02-05T21:42:35Z;27.3213283
2021-02-05T21:52:35Z;27.3236376
2021-02-05T22:02:35Z;27.3236376
2021-02-05T22:12:35Z;27.3236376
2021-02-05T22:22:35Z;27.3259469
2021-02-05T22:32:35Z;27.3236376
2021-02-05T22:42:35Z;27.3259469
2021-02-05T22:52:35Z;27.3259469
2021-02-05T23:02:35Z;27.3259469
2021-02-05T23:12:35Z;27.3259469
2021-02-05T23:22:35Z;27.3282562
2021-02-05T23:32:35Z;27.3259469
2021-02-05T23:42:35Z;27.3259469
2021-02-05T23:52:35Z;27.3259469
2021-02-06T00:02:35Z;27.3259469
2021-02-06T00:12:35Z;27.3282562
2021-02-06T00:22:35Z;27.3282562
2021-02-06T00:32:35Z;27.3259469
2021-02-06T00:42:35Z;27.3259469
2021-02-06T00:52:35Z;27.3282562
2021-02-06T01:02:35Z;27.3259469
2021-02-06T01:12:35Z;27.3259469
2021-02-06T01:22:35Z;27.3282562
2021-02-06T01:32:34Z;27.3282562
2021-02-06T01:42:34Z;27.3282562
2021-02-06T01:52:34Z;27.3282562
2021-02-06T02:02:34Z;27.3305655
2021-02-06T02:12:34Z;27.3305655
2021-02-06T02:22:34Z;27.3305655
2021-02-06T02:32:34Z;27.3282562
2021-02-06T02:42:34Z;27.3305655
2021-02-06T02:52:34Z;27.3305655
2021-02-06T03:02:34Z;27.3328748
2021-02-06T03:12:34Z;27.3305655
2021-02-06T03:22:34Z;27.3328748
2021-02-06T03:32:34Z;27.3328748
2021-02-06T03:42:34Z;27.3351841
2021-02-06T03:52:34Z;27.3374934
2021-02-06T04:02:34Z;27.3351841
2021-02-06T04:12:34Z;27.3374934
2021-02-06T04:22:34Z;27.3374934
2021-02-06T04:32:34Z;27.3398027
2021-02-06T04:42:34Z;27.342112
2021-02-06T04:52:34Z;27.3398027
2021-02-06T05:02:34Z;27.3444213
2021-02-06T05:12:34Z;27.342112
2021-02-06T05:22:34Z;27.342112
2021-02-06T05:32:34Z;27.3444213
2021-02-06T05:42:34Z;27.3444213
2021-02-06T05:52:34Z;27.3467306
2021-02-06T06:02:34Z;27.3444213
2021-02-06T06:12:34Z;27.3467306
2021-02-06T06:22:34Z;27.3444213
2021-02-06T06:32:34Z;27.3467306
2021-02-06T06:42:34Z;27.3490399
2021-02-06T06:52:34Z;27.3490399
2021-02-06T07:02:34Z;27.3490399
2021-02-06T07:12:34Z;27.3513492
2021-02-06T07:22:34Z;27.3513492
2021-02-06T07:32:34Z;27.3536585
2021-02-06T07:42:34Z;27.3513492
2021-02-06T07:52:34Z;27.3513492
2021-02-06T08:02:34Z;27.3582771
2021-02-06T08:12:34Z;27.3605864
2021-02-06T08:22:34Z;27.365205
2021-02-06T08:32:34Z;27.3698236
2021-02-06T08:42:34Z;27.3698236
2021-02-06T08:52:34Z;27.3744422
2021-02-06T09:02:34Z;27.3744422
2021-02-06T09:12:34Z;27.3744422
2021-02-06T09:22:34Z;27.3767515
2021-02-06T09:32:34Z;27.3744422
2021-02-06T09:42:34Z;27.3767515
2021-02-06T09:52:34Z;27.3744422
2021-02-06T10:02:34Z;27.3744422
2021-02-06T10:12:34Z;27.3721329
2021-02-06T10:22:34Z;27.3744422
2021-02-06T10:32:34Z;27.3744422
2021-02-06T10:42:34Z;27.3744422
2021-02-06T10:52:34Z;27.3744422
2021-02-06T11:02:34Z;27.3721329
2021-02-06T11:12:34Z;27.3721329
2021-02-06T11:22:34Z;27.3721329
2021-02-06T11:32:34Z;27.3721329
2021-02-06T11:42:34Z;27.3721329
2021-02-06T11:52:34Z;27.3721329
2021-02-06T12:02:34Z;27.3698236
2021-02-06T12:12:34Z;27.3721329
2021-02-06T12:22:34Z;27.3698236
2021-02-06T12:42:34Z;27.3698236
2021-02-06T12:52:34Z;27.3675143
2021-02-06T13:02:34Z;27.3698236
2021-02-06T13:12:34Z;27.3675143
2021-02-06T13:22:34Z;27.3675143
2021-02-06T13:32:34Z;27.3698236
2021-02-06T13:42:49Z;27.365205
2021-02-06T13:52:49Z;27.3628957
2021-02-06T14:02:49Z;27.365205
2021-02-06T14:12:49Z;27.365205
2021-02-06T14:22:49Z;27.365205
2021-02-06T14:32:50Z;27.3628957
2021-02-06T14:42:49Z;27.365205
2021-02-06T14:52:49Z;27.365205
2021-02-06T15:12:49Z;27.3628957
2021-02-06T15:22:49Z;27.365205
2021-02-06T15:32:49Z;27.3605864
2021-02-06T15:42:49Z;27.3628957
2021-02-06T15:52:49Z;27.3628957
2021-02-06T16:02:49Z;27.3628957
2021-02-06T16:12:49Z;27.3628957
2021-02-06T16:22:49Z;27.365205
2021-02-06T16:32:49Z;27.365205
2021-02-06T16:42:49Z;27.3628957
2021-02-06T16:52:49Z;27.3605864
2021-02-06T17:02:49Z;27.3605864
2021-02-06T17:12:49Z;27.3628957
2021-02-06T17:22:49Z;27.3628957
2021-02-06T17:32:49Z;27.365205
2021-02-06T17:42:49Z;27.3675143
2021-02-06T17:52:49Z;27.3628957
2021-02-06T18:02:49Z;27.365205
2021-02-06T18:12:49Z;27.365205
2021-02-06T18:22:49Z;27.365205
2021-02-06T18:32:49Z;27.365205
2021-02-06T18:42:49Z;27.3628957
2021-02-06T18:52:49Z;27.3628957
2021-02-06T19:02:49Z;27.3628957
2021-02-06T19:12:49Z;27.3605864
2021-02-06T19:22:49Z;27.3605864
2021-02-06T19:32:49Z;27.3628957
2021-02-06T19:42:48Z;27.3605864
2021-02-06T19:52:48Z;27.3628957
2021-02-06T20:02:48Z;27.3628957
2021-02-06T20:12:48Z;27.3675143
2021-02-06T20:22:48Z;27.365205
2021-02-06T20:32:48Z;27.3675143
2021-02-06T20:42:49Z;27.3698236
2021-02-06T20:52:48Z;27.3721329
2021-02-06T21:02:48Z;27.3744422
2021-02-06T21:12:48Z;27.3767515
2021-02-06T21:22:48Z;27.3790608
2021-02-06T21:32:48Z;27.3836794
2021-02-06T21:42:48Z;27.388298
2021-02-06T21:52:48Z;27.3952259
2021-02-06T22:02:48Z;27.4044631
2021-02-06T22:12:48Z;27.4137003
2021-02-06T22:22:48Z;27.4206282
2021-02-06T22:32:48Z;27.4298654
2021-02-06T22:42:48Z;27.434484
2021-02-06T22:52:48Z;27.4414119
2021-02-06T23:02:48Z;27.4483398
2021-02-06T23:22:48Z;27.4668142
2021-02-06T23:32:48Z;27.48067
2021-02-06T23:42:48Z;27.4968351
2021-02-06T23:52:48Z;27.5106909
2021-02-07T00:02:48Z;27.5291653
2021-02-07T00:12:48Z;27.5476397
2021-02-07T00:22:48Z;27.573042
2021-02-07T00:32:48Z;27.6007536
2021-02-07T00:42:48Z;27.6053722
2021-02-07T00:52:48Z;27.6215373
2021-02-07T01:02:48Z;27.6377024
2021-02-07T01:12:48Z;27.6607954
2021-02-07T01:22:48Z;27.6746512
2021-02-07T01:32:48Z;27.688507
2021-02-07T01:42:48Z;27.7046721
2021-02-07T01:52:48Z;27.7185279
2021-02-07T02:02:48Z;27.7231465
2021-02-07T02:12:48Z;27.7277651
2021-02-07T02:22:48Z;27.7323837
2021-02-07T02:32:50Z;27.7393116
2021-02-07T02:42:48Z;27.7439302
2021-02-07T02:52:48Z;27.7531674
2021-02-07T03:02:48Z;27.7716418
2021-02-07T03:12:48Z;27.7831883
2021-02-07T03:22:48Z;27.7924255
2021-02-07T03:32:48Z;27.8016627
2021-02-07T03:42:48Z;27.8178278
2021-02-07T03:52:48Z;27.8409208
2021-02-07T04:02:48Z;27.8593952
2021-02-07T04:12:48Z;27.8824882
2021-02-07T04:22:48Z;27.9055812
2021-02-07T04:32:48Z;27.9171277
2021-02-07T04:42:48Z;27.9286742
2021-02-07T04:52:48Z;27.9356021
2021-02-07T05:02:48Z;27.9448393
2021-02-07T05:12:48Z;27.9540765
2021-02-07T05:22:48Z;27.965623
2021-02-07T05:32:48Z;27.9771695
2021-02-07T05:42:48Z;27.988716
2021-02-07T05:52:48Z;28.0002625
2021-02-07T06:02:48Z;28.0094997
2021-02-07T06:12:48Z;28.0187369
2021-02-07T06:22:48Z;28.0256648
2021-02-07T06:32:48Z;28.0325927
2021-02-07T06:42:48Z;28.0372113
2021-02-07T06:52:48Z;28.0418299
2021-02-07T07:02:48Z;28.0464485
2021-02-07T07:12:48Z;28.0510671
2021-02-07T07:22:48Z;28.0603043
2021-02-07T07:32:48Z;28.0649229
2021-02-07T07:42:48Z;28.0672322
2021-02-07T07:52:48Z;28.0718508
2021-02-07T08:02:48Z;28.0741601
2021-02-07T08:12:48Z;28.0787787
2021-02-07T08:22:48Z;28.0787787
2021-02-07T08:42:48Z;28.0857066
2021-02-07T08:52:48Z;28.0903252
2021-02-07T09:02:48Z;28.0926345
2021-02-07T09:12:48Z;28.0949438
2021-02-07T09:22:48Z;28.0972531
2021-02-07T09:32:48Z;28.0972531
2021-02-07T09:42:48Z;28.0972531
2021-02-07T09:52:48Z;28.1018717
2021-02-07T10:02:48Z;27.7254558
2021-02-07T10:22:48Z;27.3675143
2021-02-07T10:32:48Z;27.3721329
2021-02-07T10:42:48Z;27.3744422
2021-02-07T10:52:48Z;27.3790608
2021-02-07T11:02:48Z;27.3836794
2021-02-07T11:12:48Z;27.3859887
2021-02-07T11:22:48Z;27.388298
2021-02-07T11:32:48Z;27.3906073
2021-02-07T11:42:48Z;27.3952259
2021-02-07T11:52:48Z;27.4021538
2021-02-07T12:02:48Z;27.4090817
2021-02-07T12:12:48Z;27.4183189
2021-02-07T12:22:48Z;27.4252468
2021-02-07T12:32:48Z;27.434484
2021-02-07T12:42:48Z;27.4367933
2021-02-07T12:52:48Z;27.4460305
2021-02-07T13:02:48Z;27.4506491
2021-02-07T13:12:47Z;27.4552677
2021-02-07T13:22:48Z;27.4598863
2021-02-07T13:32:47Z;27.4668142
2021-02-07T13:43:03Z;27.4714328
2021-02-07T13:53:02Z;27.4783607
2021-02-07T14:03:02Z;27.4829793
2021-02-07T14:13:02Z;27.4899072
2021-02-07T14:23:02Z;27.4922165
2021-02-07T14:33:02Z;27.4414119
2021-02-07T14:43:02Z;27.3813701
2021-02-07T14:53:03Z;27.388298
2021-02-07T15:03:02Z;27.3906073
2021-02-07T15:13:02Z;27.3975352
2021-02-07T15:23:02Z;27.3975352
2021-02-07T15:33:02Z;27.4021538
2021-02-07T15:43:02Z;27.4090817
2021-02-07T15:53:02Z;27.4137003
2021-02-07T16:03:02Z;27.411391
2021-02-07T16:13:02Z;27.4160096
2021-02-07T16:23:03Z;27.4183189
2021-02-07T16:33:02Z;27.4183189
2021-02-07T16:43:02Z;27.4183189
2021-02-07T16:53:02Z;27.4183189
2021-02-07T17:03:02Z;27.4206282
2021-02-07T17:13:02Z;27.4183189
2021-02-07T17:23:02Z;27.4160096
2021-02-07T17:33:02Z;27.4137003
2021-02-07T17:43:02Z;27.4160096
2021-02-07T17:53:02Z;27.4137003
2021-02-07T18:03:02Z;27.4160096
2021-02-07T18:13:02Z;27.4160096
2021-02-07T18:23:02Z;27.4183189
2021-02-07T18:33:02Z;27.4183189
2021-02-07T18:43:02Z;27.4183189
2021-02-07T19:03:02Z;27.4183189
2021-02-07T19:13:02Z;27.4160096
2021-02-07T19:23:02Z;27.4160096
2021-02-07T19:33:02Z;27.4160096
2021-02-07T19:43:02Z;27.4160096
2021-02-07T19:53:02Z;27.4160096
2021-02-07T20:03:02Z;27.4183189
2021-02-07T20:13:02Z;27.4183189
2021-02-07T20:23:02Z;27.4206282
2021-02-07T20:33:02Z;27.4183189
2021-02-07T20:43:02Z;27.4183189
2021-02-07T20:53:02Z;27.4206282
2021-02-07T21:03:02Z;27.4206282
2021-02-07T21:13:02Z;27.4206282
2021-02-07T21:23:02Z;27.4206282
2021-02-07T21:33:02Z;27.4183189
2021-02-07T21:43:02Z;27.4206282
2021-02-07T21:53:02Z;27.4206282
2021-02-07T22:03:02Z;27.4206282
2021-02-07T22:13:02Z;27.4206282
2021-02-07T22:23:02Z;27.4206282
2021-02-07T22:33:02Z;27.4206282
2021-02-07T22:43:02Z;27.4183189
2021-02-07T22:53:02Z;27.4183189
2021-02-07T23:03:02Z;27.4160096
2021-02-07T23:13:02Z;27.4183189
2021-02-07T23:23:02Z;27.4183189
2021-02-07T23:33:02Z;27.4183189
2021-02-07T23:43:02Z;27.4160096
2021-02-07T23:53:02Z;27.4160096
